x,Strongly disapprove,disapprove,Neither approve or disapprove,Approve,Strongly Approve
73.55276381909547,0.07161579386311273,0.08121347927346029,0.16949747982866248,0.23737306323200225,0.44030018380276226
73.8894472361809,0.07192016062493853,0.0814347015402768,0.16976997231977653,0.23745206624642945,0.4394230992685787
74.22613065326632,0.07222551832520174,0.08165612894325314,0.1700420837495208,0.23752995698004487,0.43854631200197947
74.56281407035176,0.07253186867508972,0.08187775988197081,0.1703138108844907,0.23760673432159563,0.43766982623685313
74.89949748743719,0.0728392133815181,0.08209959274868896,0.17058515049166778,0.23768239717547457,0.4367936462026506
75.23618090452261,0.07314755414709197,0.08232162592835683,0.1708560993384814,0.23775694446174545,0.43591777612432436
75.57286432160805,0.07345689267006623,0.08254385779862487,0.17112665419287265,0.23783037511616945,0.4350422202222668
75.90954773869348,0.07376723064430675,0.08276628672985668,0.1713968118233568,0.23790268809023013,0.4341669827122496
76.2462311557789,0.07407856975925044,0.08298891108514143,0.171666568999087,0.23797388235115824,0.4332920678053629
76.58291457286433,0.0743909116998663,0.08321172922030566,0.17193592248991735,0.23804395688195662,0.4324174797079541
76.91959798994975,0.07470425814661559,0.0834347394839267,0.17220486906646582,0.23811291068142382,0.4315432226215681
77.25628140703517,0.07501861077541279,0.08365794021734395,0.1724734055001787,0.2381807427641789,0.4306693007428857
77.5929648241206,0.07533397125758576,0.08388132975467319,0.17274152856339314,0.238247452160684,0.4297957182636639
77.92964824120602,0.07565034125983629,0.08410490642281908,0.17300923502940113,0.23831303791726777,0.42892247937067574
78.26633165829146,0.07596772244420047,0.08432866854148868,0.1732765216725134,0.23837749909614803,0.4280495882456494
78.60301507537689,0.07628611646800904,0.08455261442320489,0.17354338526812285,0.2384408347754543,0.4271770490652089
78.93969849246231,0.07660552498384798,0.08477674237332045,0.173809822592768,0.2385030440492495,0.4263048660008141
79.27638190954775,0.0769259496395186,0.08500105069003155,0.1740758304241981,0.23856412602755162,0.4254330432187001
79.61306532663318,0.07724739207799759,0.08522553766439266,0.17434140554143562,0.23862407983635503,0.4245615848798191
79.9497487437186,0.07756985393739788,0.08545020158033026,0.17460654472484138,0.23868290461765118,0.4236904951397793
80.28643216080403,0.07789333685092832,0.08567504071465819,0.17487124475617793,0.2387405995294491,0.42281977814878646
80.62311557788945,0.07821784244685423,0.08590005333709153,0.17513550241867432,0.23879716374579557,0.42194943805158436
80.95979899497488,0.07854337234845722,0.08612523771026258,0.17539931449708973,0.23885259645679474,0.42107947898739573
81.2964824120603,0.07886992817399552,0.086350592089736,0.17566267777777794,0.23890689686862732,0.4202099050898632
81.63316582914572,0.07919751153666427,0.08657611472402338,0.17592558904875194,0.23896006420356986,0.41934072048699056
81.96984924623115,0.07952612404455517,0.08680180385460029,0.176188045099748,0.23901209770001286,0.4184719293010837
82.30653266331659,0.079855767300617,0.08702765771592097,0.17645004272229026,0.23906299661247943,0.41760353564869235
82.64321608040201,0.08018644290261528,0.08725367453543525,0.17671157870975496,0.23911276021164263,0.4167355436405519
82.97989949748744,0.08051815244309246,0.08747985253360457,0.17697264985743555,0.23916138778434326,0.41586795738152416
83.31658291457286,0.08085089750932778,0.0877061899239186,0.17723325296260672,0.23920887863360651,0.4150007809705404
83.6532663316583,0.08118467968329779,0.08793268491291156,0.17749338482458932,0.23925523207865912,0.4141340185005422
83.98994974874373,0.0815195005416352,0.08815933570018009,0.1777530422448152,0.23930044745494483,0.4132676740584247
84.32663316582915,0.08185536165559015,0.08838614047839943,0.17801222202689138,0.2393445241141413,0.4124017517249777
84.66331658291458,0.08219226459098888,0.08861309743334178,0.17827092097666536,0.23938746142417466,0.4115362555748293
85.0,0.0825302109081944,0.08884020474389309,0.17852913590228991,0.2394292587692351,0.4106711896763875
